AWS,Row Position,Column Position,name,DEM,Imerg,R500,SLHF,TCLW,TCWV
1.7999999523162842,72,114,20191008070000,184,0.0,49.94854,-726640.0,0.7252197,46.495743
11.399999618530273,70,114,20191008070000,111,0.5,49.94854,-726640.0,0.7252197,46.495743
28.0,69,113,20191008070000,121,0.66999996,49.94854,-726640.0,0.7252197,46.495743
0.20000000298023224,76,130,20191008070000,97,12.629999,29.886038,-764592.0,0.09082031,50.185196
11.199999809265137,68,114,20191008070000,52,0.66999996,49.94854,-726640.0,0.7252197,46.495743
4.199999809265137,66,119,20191008070000,9,23.76,40.30401,-546352.0,0.49450684,55.978165
2.799999952316284,66,110,20191008070000,85,1.8499999,49.257133,-574000.0,0.7659302,54.054337
7.400000095367432,48,91,20191008070000,149,0.82,77.12823,-1330288.0,0.1953125,49.708633
0.699999988079071,66,107,20191008070000,48,1.0699999,57.49932,-626096.0,0.7758179,48.814102
1.399999976158142,65,110,20191008070000,27,1.8499999,49.257133,-574000.0,0.7659302,54.054337
0.800000011920929,65,108,20191008070000,82,1.0699999,57.49932,-626096.0,0.7758179,48.814102
0.4000000059604645,63,115,20191008070000,10,11.559999,49.257133,-574000.0,0.7659302,54.054337
1.7999999523162842,61,115,20191008070000,10,6.72,48.425102,-476016.0,0.44622803,56.503555
1.600000023841858,82,127,20191008080000,304,16.377892,35.750412,-682424.0,0.20837402,45.93686
4.599999904632568,43,118,20191008080000,27,5.009388,39.891037,-438072.0,0.30981445,55.39389
0.800000011920929,1,91,20191008080000,221,1.9834979,78.68791,-294776.0,0.38580322,46.079437
6.199999809265137,43,106,20191008080000,69,0.0,56.4301,-423608.0,0.41577148,54.22592
0.4000000059604645,10,117,20191008080000,11,0.0,83.02385,-342328.0,0.23980713,57.79428
2.799999952316284,2,117,20191008080000,12,0.0,82.87932,-287800.0,0.2479248,58.665375
0.6000000238418579,1,102,20191008080000,316,1.9028677,79.6176,-207352.0,0.4645996,50.108734
19.399999618530273,2,99,20191008080000,459,0.35477197,79.6176,-207352.0,0.4645996,50.108734
1.5,4,93,20191008080000,332,0.0,78.68791,-294776.0,0.38580322,46.079437
0.6000000238418579,4,99,20191008080000,408,0.35477197,79.6176,-207352.0,0.4645996,50.108734
0.6000000238418579,72,114,20191008080000,184,0.0,48.394943,-562616.0,0.5942383,46.114594
1.399999976158142,42,80,20191008080000,355,0.0,86.50432,-850936.0,0.2738037,42.165375
0.4000000059604645,68,114,20191008080000,52,1.0436225,48.394943,-562616.0,0.5942383,46.114594
2.0,51,106,20191008080000,65,0.0,57.047287,-399608.0,0.54071045,55.534515
5.0,66,113,20191008080000,27,1.9808502,48.1176,-485240.0,0.6000366,53.198578
0.4000000059604645,66,107,20191008080000,48,1.4771271,55.625412,-409656.0,0.7735596,48.440765
6.800000190734863,65,114,20191008080000,20,1.9808502,48.1176,-485240.0,0.6000366,53.198578
1.399999976158142,65,108,20191008080000,82,1.4771271,55.625412,-409656.0,0.7735596,48.440765
4.0,60,111,20191008080000,53,0.38967112,45.676193,-419896.0,0.48138428,55.966156
0.20000000298023224,44,87,20191008080000,369,0.0,85.414474,-912888.0,0.3499756,49.403656
11.600000381469727,45,112,20191008080000,76,0.7210777,44.22307,-404792.0,0.34643555,54.052094
0.20000000298023224,46,103,20191008080000,149,0.0,56.4301,-423608.0,0.41577148,54.22592
20.600000381469727,50,108,20191008080000,241,0.0,57.047287,-399608.0,0.54071045,55.534515
11.399999618530273,51,110,20191008080000,29,0.014514911,43.937912,-378744.0,0.31958008,55.384125
15.800000190734863,53,109,20191008080000,47,0.00063108315,43.937912,-378744.0,0.31958008,55.384125
0.20000000298023224,4,117,20191008080000,12,0.0,82.87932,-287800.0,0.2479248,58.665375
10.199999809265137,43,116,20191008080000,120,0.98507935,39.891037,-438072.0,0.30981445,55.39389
0.20000000298023224,66,119,20191008080000,9,35.94751,35.301193,-495288.0,0.39935303,55.51303
0.20000000298023224,4,125,20191008080000,12,0.0,81.28166,-382840.0,0.16247559,57.63022
0.0,15,92,20191008080000,581,0.0,75.527756,-326968.0,0.2796631,45.835297
0.20000000298023224,6,118,20191008080000,10,0.0,83.02385,-342328.0,0.23980713,57.79428
0.0,15,201,20191008080000,0,0.58643717,39.46135,-503416.0,0.06842041,48.446625
0.0,21,5,20191008080000,737,0.0,53.871506,-840184.0,0.11834717,35.06772
0.0,21,193,20191008080000,32767,0.13431305,43.906662,-513400.0,0.113586426,49.376312
0.0,38,80,20191008080000,732,0.0,86.50432,-850936.0,0.2738037,42.165375
0.0,42,130,20191008080000,0,0.9521284,38.719162,-501880.0,0.13757324,55.14389
0.0,79,38,20191008080000,163,0.0,64.38713,-1027640.0,0.044128418,46.159515
0.0,84,155,20191008080000,0,0.0,13.410569,-384440.0,0.103027344,51.157562
0.0,87,179,20191008080000,32767,0.0,8.476975,-476088.0,0.04675293,49.296234
0.0,12,80,20191008080000,1171,0.0,75.309006,-385848.0,0.28704834,40.8685
0.20000000298023224,14,127,20191008080000,12,0.0,74.25041,-419576.0,0.19085693,57.28842
1.600000023841858,16,135,20191008080000,9,0.66112256,54.684006,-375416.0,0.0715332,55.08139
0.20000000298023224,14,136,20191008080000,9,0.10170455,54.684006,-375416.0,0.0715332,55.08139
0.4000000059604645,14,93,20191008080000,397,0.0,75.527756,-326968.0,0.2796631,45.835297
3.200000047683716,15,138,20191008080000,9,1.1557031,54.684006,-375416.0,0.0715332,55.08139
5.199999809265137,18,139,20191008080000,3,0.10377115,51.684006,-450744.0,0.090148926,54.602875
0.20000000298023224,37,116,20191008080000,9,0.34709966,44.9926,-441272.0,0.23187256,55.91147
0.20000000298023224,30,103,20191008080000,564,0.0,70.527756,-320888.0,0.47943115,52.49936
0.4000000059604645,36,115,20191008080000,13,0.011359497,54.375412,-435000.0,0.5058594,55.809906
1.7999999523162842,42,77,20191008080000,433,0.0,87.48479,-808248.0,0.29400635,40.026703
0.20000000298023224,12,116,20191008080000,80,0.046178106,78.51994,-359032.0,0.2401123,56.889984
2.5999999046325684,42,78,20191008080000,348,0.0,86.50432,-850936.0,0.2738037,42.165375
1.350000023841858,20,135,20191008080000,9,0.11678779,51.684006,-450744.0,0.090148926,54.602875
15.600000381469727,11,94,20191008080000,379,0.0,76.23088,-303608.0,0.34222412,45.08139
0.800000011920929,2,101,20191008080000,495,1.3868358,79.6176,-207352.0,0.4645996,50.108734
0.10000000149011612,8,111,20191008080000,120,0.0,81.664474,-302904.0,0.3776245,54.46225
2.4000000953674316,8,96,20191008080000,1285,0.0,76.23088,-303608.0,0.34222412,45.08139
4.800000190734863,8,88,20191008080000,954,0.0,71.4301,-336056.0,0.2894287,43.15561
3.5999999046325684,6,95,20191008080000,577,0.0,76.23088,-303608.0,0.34222412,45.08139
0.0,65,2,20191008080000,939,0.0,57.238693,-1099512.0,0.06726074,42.167328
0.0,26,106,20191008080000,82,0.0,70.527756,-320888.0,0.47943115,52.49936
0.0,6,29,20191008090000,601,0.0,73.36715,-761764.0,0.14587402,38.563904
9.0,2,99,20191008090000,459,0.18424961,79.82809,-187300.0,0.5450134,50.53656
0.20000000298023224,39,114,20191008090000,137,0.2710676,48.355427,-331364.0,0.6022339,55.421326
4.199999809265137,13,137,20191008090000,9,0.48,49.128864,-272356.0,0.07159424,54.497498
1.2000000476837158,1,91,20191008090000,221,1.0301229,77.72262,-230116.0,0.47125244,46.483826
0.20000000298023224,1,117,20191008090000,12,0.5443738,80.01559,-173668.0,0.18087769,57.74164
1.399999976158142,43,106,20191008090000,69,0.0028521672,57.281208,-308452.0,0.4454651,54.44281
0.4000000059604645,46,103,20191008090000,149,0.0,57.281208,-308452.0,0.4454651,54.44281
1.2000000476837158,54,102,20191008090000,32,2.0203717,60.44527,-292708.0,0.4998169,51.159607
0.6000000238418579,55,107,20191008090000,15,0.071559444,56.95699,-269092.0,0.37390137,55.733826
7.300000190734863,56,105,20191008090000,23,0.18850403,55.98824,-225252.0,0.5736084,51.61859
0.800000011920929,66,110,20191008090000,85,1.0364856,48.61324,-331684.0,0.5471802,53.24945
2.5999999046325684,65,110,20191008090000,27,1.0364856,48.61324,-331684.0,0.5471802,53.24945
12.800000190734863,65,114,20191008090000,20,1.0465035,48.61324,-331684.0,0.5471802,53.24945
0.20000000298023224,42,80,20191008090000,355,0.034744583,73.03121,-415972.0,0.071777344,40.765076
0.4000000059604645,66,113,20191008090000,27,1.0465035,48.61324,-331684.0,0.5471802,53.24945
0.0,1,164,20191008090000,19,0.0,41.285114,-539812.0,0.030731201,51.237732
0.0,2,161,20191008090000,3,0.0,41.285114,-539812.0,0.030731201,51.237732
0.0,11,65,20191008090000,850,0.0,78.85934,-541284.0,0.032409668,38.19281
0.0,15,78,20191008090000,1066,0.0,78.64059,-358756.0,0.34857178,41.72406
0.0,37,24,20191008090000,673,0.0,71.58199,-639332.0,0.10144043,40.23578
0.0,41,124,20191008090000,0,0.15310653,36.91402,-479332.0,0.113098145,55.0932
0.0,41,152,20191008090000,32767,0.0,35.32027,-377252.0,0.07470703,51.790466
0.0,55,63,20191008090000,890,0.0,76.339806,-660260.0,0.20333862,42.727966
0.0,55,141,20191008090000,0,0.788411,30.058552,-369060.0,0.11608887,52.706482
0.0,62,232,20191008090000,0,0.0,50.94527,-467684.0,0.10922241,51.645935
0.0,85,198,20191008090000,32767,0.0,15.874959,-504868.0,0.07772827,51.54828
1.0,4,145,20191008090000,9,0.0,53.12105,-369252.0,0.09210205,52.233826
5.400000095367432,3,115,20191008090000,12,0.235479,83.17574,-187812.0,0.40490723,56.845154
0.20000000298023224,80,120,20191008090000,193,3.171321,40.093708,-309796.0,0.34033203,46.83539
8.0,15,138,20191008090000,9,3.86,49.128864,-272356.0,0.07159424,54.497498
3.0,67,119,20191008090000,12,3.5820088,36.843708,-379300.0,0.3847351,55.688904
1.600000023841858,82,119,20191008090000,269,0.19183321,37.679646,-301540.0,0.25543213,43.559998
0.800000011920929,9,150,20191008090000,6,0.099999994,47.24605,-550884.0,0.055389404,52.970154
0.800000011920929,8,96,20191008090000,1285,0.0,75.226524,-216484.0,0.47601318,45.720154
4.699999809265137,8,88,20191008090000,954,0.0,71.71871,-272804.0,0.4031067,43.77289
0.20000000298023224,5,114,20191008090000,17,0.020515395,83.17574,-187812.0,0.40490723,56.845154
2.200000047683716,18,139,20191008090000,3,4.5,44.015583,-374116.0,0.08023071,53.89203
0.4000000059604645,14,136,20191008090000,9,0.0,49.128864,-272356.0,0.07159424,54.497498
1.2000000476837158,37,113,20191008090000,56,0.2710676,48.355427,-331364.0,0.6022339,55.421326
0.20000000298023224,38,96,20191008090000,693,0.0,73.19137,-300132.0,0.3451538,47.171326
0.20000000298023224,21,109,20191008090000,60,0.0,63.316364,-224356.0,0.3524475,55.11664
0.10000000149011612,41,100,20191008090000,363,0.0,65.43746,-297572.0,0.61325073,49.495544
0.20000000298023224,65,108,20191008090000,82,0.78321433,56.156208,-262116.0,0.68640137,48.571716
0.699999988079071,20,135,20191008090000,9,2.02,44.015583,-374116.0,0.08023071,53.89203
0.20000000298023224,53,109,20191008100000,47,1.4549576,62.771194,-187831.0,0.21957397,56.887375
0.0,42,245,20191008100000,0,0.0,39.09932,-219383.0,0.046905518,46.76042
0.0,45,185,20191008100000,0,0.0,30.75557,-308087.0,0.04336548,54.53386
0.0,46,32,20191008100000,550,1.13,60.196976,-403831.0,0.18130493,39.654953
0.0,49,223,20191008100000,284,0.0,53.857132,-276343.0,0.26034546,48.45378
0.0,55,54,20191008100000,1450,0.37,73.15791,-359607.0,0.091552734,36.79167
0.0,70,151,20191008100000,32767,0.0,21.165726,-413303.0,0.055480957,51.094406
0.20000000298023224,66,119,20191008100000,9,6.56017,62.200882,-220471.0,0.28573608,56.707687
0.4000000059604645,51,96,20191008100000,112,2.3168883,72.509476,-261751.0,0.37393188,49.00261
0.0,81,26,20191008100000,457,0.0,58.927444,-440951.0,0.014221191,43.844406
0.0,84,108,20191008100000,554,0.97999996,56.73604,-338359.0,0.042053223,43.406906
0.0,84,242,20191008100000,32767,0.0,64.76729,-455671.0,0.03363037,52.248703
2.799999952316284,65,108,20191008100000,82,0.20773757,60.341507,-138039.0,0.64016724,49.426437
0.0,77,221,20191008100000,0,0.0,52.29854,-553207.0,0.058898926,53.998703
0.20000000298023224,53,107,20191008100000,29,1.4549576,67.17354,-167159.0,0.2557373,56.69597
3.0,66,113,20191008100000,27,0.59610426,61.50557,-186423.0,0.46557617,54.582687
0.0,41,10,20191008100000,1125,0.0,54.790726,-432567.0,0.07543945,36.30925
6.599999904632568,15,138,20191008100000,9,3.2349417,46.98604,-205943.0,0.08270264,53.79753
0.800000011920929,16,135,20191008100000,9,0.38593787,46.98604,-205943.0,0.08270264,53.79753
4.0,18,139,20191008100000,3,3.5246725,42.739944,-338167.0,0.0736084,53.785812
0.800000011920929,20,135,20191008100000,9,2.770585,42.739944,-338167.0,0.0736084,53.785812
0.4000000059604645,37,113,20191008100000,56,0.0,58.208694,-226551.0,0.34832764,55.918625
0.800000011920929,40,98,20191008100000,460,0.0,71.17354,-207735.0,0.31756592,50.129562
0.10000000149011612,41,100,20191008100000,363,0.0,71.17354,-207735.0,0.31756592,50.129562
2.200000047683716,14,136,20191008100000,9,0.0,46.98604,-205943.0,0.08270264,53.79753
0.4000000059604645,42,92,20191008100000,458,0.29439124,70.28682,-246519.0,0.22909546,48.12761
1.0,46,103,20191008100000,149,1.6412,67.53682,-210231.0,0.17370605,54.625656
1.399999976158142,54,102,20191008100000,32,4.3859835,70.15791,-197559.0,0.29437256,52.264328
8.199999809265137,48,91,20191008100000,149,0.16916512,70.27901,-255671.0,0.20907593,51.256516
0.20000000298023224,50,96,20191008100000,75,2.3168883,72.509476,-261751.0,0.37393188,49.00261
1.0,51,110,20191008100000,29,0.17871521,62.771194,-187831.0,0.21957397,56.887375
0.800000011920929,51,106,20191008100000,65,1.5267457,67.17354,-167159.0,0.2557373,56.69597
0.6000000238418579,51,101,20191008100000,44,5.395715,70.15791,-197559.0,0.29437256,52.264328
0.20000000298023224,45,112,20191008100000,76,0.6664577,59.97432,-192951.0,0.31445312,55.850266
0.6000000238418579,67,119,20191008100000,12,8.329368,62.200882,-220471.0,0.28573608,56.707687
0.4000000059604645,46,97,20191008100000,385,0.6424849,69.22041,-217143.0,0.19241333,52.469406
0.4000000059604645,57,104,20191008100000,59,15.011339,63.94307,-142263.0,0.4935608,52.701828
3.799999952316284,68,114,20191008100000,52,0.14280173,57.31807,-177591.0,0.36816406,47.170578
0.4000000059604645,68,122,20191008100000,10,7.5341086,56.685257,-303479.0,0.1774292,54.64714
7.199999809265137,69,113,20191008100000,121,0.14280173,57.31807,-177591.0,0.36816406,47.170578
2.0,70,114,20191008100000,111,0.103256635,57.31807,-177591.0,0.36816406,47.170578
0.20000000298023224,73,116,20191008100000,37,0.025642384,59.044632,-195831.0,0.24368286,52.22722
0.4000000059604645,83,128,20191008100000,145,0.49078563,55.24385,-265143.0,0.24685669,49.45378
1.0,87,132,20191008100000,55,0.0,49.966507,-236087.0,0.16772461,45.47136
0.10000000149011612,56,105,20191008100000,23,4.436216,63.94307,-142263.0,0.4935608,52.701828
1.2000000476837158,13,132,20191008100000,9,0.0,49.16182,-136695.0,0.07159424,54.326828
0.05000000074505806,8,88,20191008100000,954,0.0,75.48604,-155959.0,0.23327637,43.680344
0.5,4,93,20191008100000,332,0.0,76.56416,-111479.0,0.3274536,45.70964
0.20000000298023224,4,85,20191008100000,858,0.0,74.13838,-149239.0,0.26065063,44.236984
0.30000001192092896,1,91,20191008100000,221,0.28951246,76.56416,-111479.0,0.3274536,45.70964
3.9000000953674316,66,107,20191008100000,48,0.20773757,60.341507,-138039.0,0.64016724,49.426437
0.20000000298023224,0,114,20191008100000,14,0.3144401,74.88838,-102647.0,0.20794678,55.58464
0.4000000059604645,60,111,20191008100000,53,2.7323062,62.8376,-203063.0,0.40423584,57.330734
6.400000095367432,10,136,20191008100000,10,0.0,51.9001,-135095.0,0.11193848,53.744797
0.0,38,184,20191008100000,0,0.0006686853,29.052444,-546359.0,0.028411865,53.719406
0.0,80,14,20191008100000,226,0.0,53.86885,-377335.0,0.04135132,43.93425
0.0,27,246,20191008100000,5,0.0,38.763382,-481527.0,0.044158936,47.326828
2.0,65,114,20191008100000,20,0.59610426,61.50557,-186423.0,0.46557617,54.582687
0.6000000238418579,65,110,20191008100000,27,0.35507357,61.50557,-186423.0,0.46557617,54.582687
0.20000000298023224,63,115,20191008100000,10,2.5710316,61.50557,-186423.0,0.46557617,54.582687
5.800000190734863,14,134,20191008100000,9,0.0,46.98604,-205943.0,0.08270264,53.79753
6.800000190734863,13,137,20191008100000,9,0.1770862,46.98604,-205943.0,0.08270264,53.79753
0.5,43,91,20191008100000,457,0.0,70.27901,-255671.0,0.20907593,51.256516
0.0,35,110,20191008100000,153,0.0,59.466507,-191735.0,0.30142212,56.2155
1.2000000476837158,50,108,20191008100000,241,1.4268667,67.17354,-167159.0,0.2557373,56.69597
0.0,22,192,20191008100000,32767,0.0,34.657913,-549815.0,0.056365967,51.38542
0.0,19,64,20191008100000,907,1.49,77.833694,-218999.0,0.0036621094,35.348312
0.0,9,56,20191008100000,1195,0.01,80.427444,-344887.0,0.01373291,37.498703
0.0,6,29,20191008100000,601,0.0,77.540726,-445815.0,0.061187744,39.367844
1.0,50,96,20191008110000,75,3.6,72.91385,-70853.0,0.4212036,49.69072
6.0,15,138,20191008110000,9,2.9199998,47.36307,-134853.0,0.1781311,54.593063
1.2000000476837158,16,135,20191008110000,9,4.46,47.36307,-134853.0,0.1781311,54.593063
0.20000000298023224,18,134,20191008110000,8,8.76,43.98807,-285125.0,0.082855225,54.432907
0.0,17,173,20191008110000,0,0.0,26.870884,-538437.0,0.048858643,49.692673
0.4000000059604645,18,139,20191008110000,3,3.65,43.98807,-285125.0,0.082855225,54.432907
0.20000000298023224,30,103,20191008110000,564,0.0,64.98416,-66437.0,0.3423462,52.054
0.4000000059604645,21,129,20191008110000,9,3.49,47.648228,-119301.0,0.08602905,54.887985
1.2000000476837158,14,136,20191008110000,9,1.14,47.36307,-134853.0,0.1781311,54.593063
0.10000000149011612,41,100,20191008110000,363,1.66,69.93729,-67205.0,0.34014893,50.32939
0.20000000298023224,10,134,20191008110000,9,0.0,51.78104,-55109.0,0.23764038,54.73369
0.20000000298023224,43,106,20191008110000,69,1.9799999,63.753696,-88453.0,0.34576416,55.520798
2.8499999046325684,20,135,20191008110000,9,7.04,43.98807,-285125.0,0.082855225,54.432907
0.20000000298023224,14,134,20191008110000,9,0.76,47.36307,-134853.0,0.1781311,54.593063
0.20000000298023224,14,130,20191008110000,9,0.71999997,51.12479,-39813.0,0.15911865,55.061813
4.0,44,87,20191008110000,369,0.0,71.66385,-59397.0,0.29174805,49.151657
0.4000000059604645,46,103,20191008110000,149,2.3799999,63.753696,-88453.0,0.34576416,55.520798
0.20000000298023224,13,137,20191008110000,9,1.4899999,47.36307,-134853.0,0.1781311,54.593063
0.800000011920929,65,114,20191008110000,20,0.0,55.83182,-76229.0,0.4659729,52.97783
8.199999809265137,70,114,20191008110000,111,1.9399999,52.61307,-35397.0,0.4446411,45.88408
0.20000000298023224,69,113,20191008110000,121,0.53999996,52.61307,-35397.0,0.4446411,45.88408
2.799999952316284,48,91,20191008110000,149,0.0,69.26932,-52101.0,0.3461914,51.874313
2.5999999046325684,68,122,20191008110000,10,6.08,45.601353,-225861.0,0.112854004,52.292282
8.399999618530273,67,119,20191008110000,12,0.0,50.640415,-84165.0,0.18045044,55.126266
10.399999618530273,66,119,20191008110000,9,0.0,50.640415,-84165.0,0.18045044,55.126266
0.0,0,27,20191008110000,742,0.0,76.40994,-76357.0,0.059814453,37.386032
0.0,3,217,20191008110000,19,0.01,43.29276,-291973.0,0.057922363,50.995407
0.20000000298023224,39,114,20191008110000,137,0.0,56.59354,-102597.0,0.2564087,55.499313
0.6000000238418579,44,104,20191008110000,89,2.36,63.753696,-88453.0,0.34576416,55.520798
0.800000011920929,45,112,20191008110000,76,0.14,58.070103,-79237.0,0.2588501,55.749313
3.0,73,128,20191008110000,42,0.0,40.195103,-334021.0,0.14505005,51.97783
0.4000000059604645,51,96,20191008110000,112,3.6,72.91385,-70853.0,0.4212036,49.69072
0.6000000238418579,54,102,20191008110000,32,2.3799999,71.09744,-75589.0,0.3885498,53.11064
0.20000000298023224,58,105,20191008110000,117,0.0,63.808384,-68485.0,0.41757202,52.708298
1.2000000476837158,72,114,20191008110000,184,0.39999998,52.61307,-35397.0,0.4446411,45.88408
3.200000047683716,65,108,20191008110000,82,2.2,62.241978,-43333.0,0.62490845,49.04033
0.4000000059604645,82,119,20191008110000,269,0.0,43.507603,-40069.0,0.19851685,42.58525
0.20000000298023224,12,134,20191008110000,10,0.76,47.36307,-134853.0,0.1781311,54.593063
0.4000000059604645,13,132,20191008110000,9,0.76,51.12479,-39813.0,0.15911865,55.061813
0.20000000298023224,9,133,20191008110000,8,0.0,55.84354,-28357.0,0.17855835,55.23564
0.800000011920929,46,97,20191008110000,385,2.84,69.429474,-69829.0,0.40151978,53.419235
1.0,60,117,20191008110000,10,0.0,51.984165,-232581.0,0.13150024,55.77861
0.20000000298023224,65,110,20191008110000,27,0.28,55.83182,-76229.0,0.4659729,52.97783
3.5999999046325684,63,115,20191008110000,10,0.0,55.83182,-76229.0,0.4659729,52.97783
3.4000000953674316,73,116,20191008110000,37,0.24,48.034946,-50053.0,0.2546997,50.780563
0.0,19,240,20191008110000,0,0.0,42.710728,-562501.0,0.0501709,48.700485
0.0,27,126,20191008110000,9,0.049999997,50.265415,-127813.0,0.10284424,55.280563
0.0,50,117,20191008110000,4,0.0,52.648228,-406789.0,0.1308899,55.901657
0.0,54,149,20191008110000,0,0.0,33.46854,-270149.0,0.056884766,53.001266
0.800000011920929,71,125,20191008110000,12,3.84,45.601353,-225861.0,0.112854004,52.292282
0.0,55,121,20191008110000,0,0.06,52.648228,-406789.0,0.1308899,55.901657
0.0,54,209,20191008110000,851,0.0,47.45682,-51077.0,0.07980347,42.137985
0.0,64,54,20191008110000,733,0.0,85.991974,-172293.0,0.039978027,45.302048
0.0,71,177,20191008110000,0,0.56,16.058384,-439877.0,0.045562744,50.989548
1.2000000476837158,66,113,20191008110000,27,0.0,55.83182,-76229.0,0.4659729,52.97783
3.4000000953674316,66,107,20191008110000,48,2.2,62.241978,-43333.0,0.62490845,49.04033
0.0,56,4,20191008110000,1034,0.0,58.566196,-122757.0,0.087249756,38.782516
1.7999999523162842,37,116,20191008120000,9,0.0,52.864887,-73769.0,0.27545166,56.173508
0.6000000238418579,43,91,20191008120000,457,0.34662715,64.38833,-47657.0,0.49447632,51.84343
1.7999999523162842,39,114,20191008120000,137,0.0,62.482075,-60137.0,0.322052,55.71257
0.4000000059604645,40,98,20191008120000,460,0.09925,66.57192,-54633.0,0.5822754,50.247726
1.0,26,124,20191008120000,19,0.042779133,49.77895,-111209.0,0.18136597,55.165695
0.20000000298023224,63,115,20191008120000,10,0.0,53.439106,-43433.0,0.32424927,52.728195
3.4000000953674316,36,115,20191008120000,13,0.0,61.200825,-42409.0,0.2632141,56.30046
4.800000190734863,48,91,20191008120000,149,0.19815819,64.38833,-47657.0,0.49447632,51.84343
1.399999976158142,48,86,20191008120000,482,0.0,67.08364,-40937.0,0.41693115,49.18718
0.20000000298023224,46,103,20191008120000,149,1.3097181,63.958637,-62633.0,0.41186523,55.611008
0.20000000298023224,46,97,20191008120000,385,1.5632609,65.83364,-58089.0,0.54159546,53.39421
4.400000095367432,44,87,20191008120000,369,0.035511658,67.08364,-40937.0,0.41693115,49.18718
0.20000000298023224,58,117,20191008120000,10,0.05022753,50.14223,-209641.0,0.17697144,56.021164
22.399999618530273,23,122,20191008120000,46,0.071901485,53.286762,-35177.0,0.21234131,55.359055
27.399999618530273,21,129,20191008120000,9,5.0094438,51.595356,-105385.0,0.15893555,55.1696
0.20000000298023224,51,96,20191008120000,112,2.05914,66.50161,-31337.0,0.56118774,49.290695
0.20000000298023224,0,116,20191008120000,14,0.0,61.970356,-16553.0,0.2333374,56.345383
1.600000023841858,14,134,20191008120000,9,1.8550994,48.11098,-125609.0,0.17330933,55.495773
8.199999809265137,14,136,20191008120000,9,2.4905953,48.11098,-125609.0,0.17330933,55.495773
7.199999809265137,15,138,20191008120000,9,1.3932657,48.11098,-125609.0,0.17330933,55.495773
1.600000023841858,16,135,20191008120000,9,4.81058,48.11098,-125609.0,0.17330933,55.495773
0.4000000059604645,17,132,20191008120000,9,9.623801,53.325825,-31401.0,0.20663452,56.021164
1.7999999523162842,19,126,20191008120000,11,1.9552442,53.286762,-35177.0,0.21234131,55.359055
0.20000000298023224,20,135,20191008120000,9,0.42067057,46.876606,-265385.0,0.11291504,54.689133
1.600000023841858,18,134,20191008120000,8,9.623801,46.876606,-265385.0,0.11291504,54.689133
5.599999904632568,13,137,20191008120000,9,2.691764,48.11098,-125609.0,0.17330933,55.495773
0.20000000298023224,57,104,20191008120000,59,0.1658339,59.708637,-42729.0,0.5699463,52.80632
0.6000000238418579,82,119,20191008120000,269,0.0,45.146137,-22761.0,0.2802124,42.814133
0.800000011920929,77,131,20191008120000,142,0.0,42.052387,-120617.0,0.22299194,51.023117
0.20000000298023224,30,103,20191008120000,564,0.009695414,67.76333,-42025.0,0.42538452,52.653976
1.399999976158142,43,118,20191008120000,27,0.13207242,52.575825,-78057.0,0.2713623,55.784836
6.800000190734863,43,116,20191008120000,120,0.5172836,52.575825,-78057.0,0.2713623,55.784836
1.399999976158142,25,121,20191008120000,14,0.0,52.97817,-34601.0,0.14233398,56.034836
1.0,58,105,20191008120000,117,0.18266568,59.708637,-42729.0,0.5699463,52.80632
1.7999999523162842,69,113,20191008120000,121,0.29716292,51.7477,-21609.0,0.3109131,45.396164
6.0,60,117,20191008120000,10,0.084913015,50.14223,-209641.0,0.17697144,56.021164
12.800000190734863,61,115,20191008120000,10,0.0,54.48598,-64937.0,0.5092163,56.191086
2.4000000953674316,65,108,20191008120000,82,1.3112253,60.025043,-22313.0,0.5803528,48.68718
2.5999999046325684,65,110,20191008120000,27,0.15912111,53.439106,-43433.0,0.32424927,52.728195
0.8999999761581421,66,107,20191008120000,48,1.3112253,60.025043,-22313.0,0.5803528,48.68718
2.200000047683716,66,110,20191008120000,85,0.15912111,53.439106,-43433.0,0.32424927,52.728195
0.20000000298023224,66,119,20191008120000,9,0.03975824,48.732075,-58537.0,0.28704834,55.427414
0.4000000059604645,68,114,20191008120000,52,0.29716292,51.7477,-21609.0,0.3109131,45.396164
6.599999904632568,68,122,20191008120000,10,3.8133044,47.91567,-196393.0,0.2319336,53.372726
5.199999809265137,70,114,20191008120000,111,1.0675853,51.7477,-21609.0,0.3109131,45.396164
0.20000000298023224,44,104,20191008120000,89,1.298712,63.958637,-62633.0,0.41186523,55.611008
0.6000000238418579,73,128,20191008120000,42,2.355567,43.02895,-295529.0,0.112457275,52.91765
2.5999999046325684,75,125,20191008120000,110,0.0,47.919575,-33385.0,0.37591553,50.753586
0.4000000059604645,37,99,20191008120000,162,0.07778101,66.57192,-54633.0,0.5822754,50.247726
0.20000000298023224,66,113,20191008120000,27,0.0,53.439106,-43433.0,0.32424927,52.728195
0.4000000059604645,76,130,20191008120000,97,0.0,42.052387,-120617.0,0.22299194,51.023117
0.0,43,10,20191008120000,894,0.077042244,57.40395,-25257.0,0.08258057,39.359055
0.0,63,37,20191008120000,183,0.0,73.40786,-77161.0,0.044128418,48.1696
0.0,78,140,20191008120000,0,0.0,32.474262,-311465.0,0.099609375,52.120773
0.0,41,155,20191008120000,32767,0.0,35.7477,-389673.0,0.06414795,52.972336
0.0,35,216,20191008120000,90,0.15808634,46.95473,-50857.0,0.04034424,50.767258
